"specimen_ID";"kelp_belt";"quadrat";"site_name";"site_id";"latitude";"longitude";"sector";"taxon";"abundance";"phylum"
"RMAR2105";"Lh";29;"LES AMAS DU CAP";5;"48.68785";"-2.330367";"Baie de Saint-Malo";"Phyllophora crispa";35;"Rhodophyta"
"RMAR2106";"Lh";29;"LES AMAS DU CAP";5;"48.68785";"-2.330367";"Baie de Saint-Malo";"Plocamium";6;"Rhodophyta"
"RMAR2107";"Lh";29;"LES AMAS DU CAP";5;"48.68785";"-2.330367";"Baie de Saint-Malo";"Polyneura bonnemaisonii";6;"Rhodophyta"
"RMAR2108";"Lh";29;"LES AMAS DU CAP";5;"48.68785";"-2.330367";"Baie de Saint-Malo";"Dictyopteris polypodioides";8;"Ochrophyta"
"RMAR2109";"Lh";29;"LES AMAS DU CAP";5;"48.68785";"-2.330367";"Baie de Saint-Malo";"Dictyota dichotoma";2;"Ochrophyta"
"RMAR2110";"Lh";29;"LES AMAS DU CAP";5;"48.68785";"-2.330367";"Baie de Saint-Malo";"Corallina";2;"Rhodophyta"
"RMAR2111";"Lh";29;"LES AMAS DU CAP";5;"48.68785";"-2.330367";"Baie de Saint-Malo";"Halopteris filicina";2;"Ochrophyta"
"RMAR2112";"Lh";30;"LES AMAS DU CAP";5;"48.68785";"-2.330367";"Baie de Saint-Malo";"Phyllophora crispa";60;"Rhodophyta"
"RMAR2113";"Lh";30;"LES AMAS DU CAP";5;"48.68785";"-2.330367";"Baie de Saint-Malo";"Plocamium";58;"Rhodophyta"
"RMAR2114";"Lh";30;"LES AMAS DU CAP";5;"48.68785";"-2.330367";"Baie de Saint-Malo";"Halopteris filicina";1;"Ochrophyta"
"RMAR2115";"Lh";30;"LES AMAS DU CAP";5;"48.68785";"-2.330367";"Baie de Saint-Malo";"Codium";1;"Chlorophyta"
"RMAR2116";"Lh";30;"LES AMAS DU CAP";5;"48.68785";"-2.330367";"Baie de Saint-Malo";"Osmundea pinnatifida";1;"Rhodophyta"
"RMAR2117";"Lh";30;"LES AMAS DU CAP";5;"48.68785";"-2.330367";"Baie de Saint-Malo";"Dictyopteris polypodioides";3;"Ochrophyta"
"RMAR2118";"Lh";30;"LES AMAS DU CAP";5;"48.68785";"-2.330367";"Baie de Saint-Malo";"Corallina";5;"Rhodophyta"
"RMAR2119";"Lh";30;"LES AMAS DU CAP";5;"48.68785";"-2.330367";"Baie de Saint-Malo";"Dictyopteris polypodioides";4;"Ochrophyta"
"RMAR2120";"Lh";30;"LES AMAS DU CAP";5;"48.68785";"-2.330367";"Baie de Saint-Malo";"Polyneura bonnemaisonii";4;"Rhodophyta"
"RMAR2121";"Lh";30;"LES AMAS DU CAP";5;"48.68785";"-2.330367";"Baie de Saint-Malo";"undetermined Polysiphonia";1;"Rhodophyta"
"RMAR1497";"Ld";31;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Mastocarpus stellatus";8;"Rhodophyta"
"RMAR1498";"Ld";31;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Chondrus crispus";2;"Rhodophyta"
"RMAR1499";"Ld";31;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Lomentaria articulata";30;"Rhodophyta"
"RMAR1500";"Ld";31;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Gastroclonium ovatum";15;"Rhodophyta"
"RMAR1501";"Ld";31;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Halurus equisetifolius";1;"Rhodophyta"
"RMAR1502";"Ld";31;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Callithamnion tetragonum";30;"Rhodophyta"
"RMAR1503";"Ld";31;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Compsothamnion thuyoides";7;"Rhodophyta"
"RMAR1504";"Ld";31;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Ceramium";1;"Rhodophyta"
"RMAR1505";"Ld";31;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Callithamnion tetragonum";2;"Rhodophyta"
"RMAR1506";"Ld";31;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Osmundea pinnatifida";30;"Rhodophyta"
"RMAR1507";"Ld";31;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Corallina";30;"Rhodophyta"
"RMAR1508";"Ld";31;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"undetermined Delesseriaceae";1;"Rhodophyta"
"RMAR1509";"Ld";31;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"undetermined Delesseriaceae";1;"Rhodophyta"
"RMAR1510";"Ld";31;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"undetermined Delesseriaceae";1;"Rhodophyta"
"RMAR1511";"Ld";31;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"undetermined Delesseriaceae";1;"Rhodophyta"
"RMAR1512";"Ld";31;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Codium";1;"Chlorophyta"
"RMAR1513";"Ld";31;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Calliblepharis jubata";1;"Rhodophyta"
"RMAR1514";"Ld";32;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Halurus equisetifolius";2;"Rhodophyta"
"RMAR1515";"Ld";32;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Dilsea carnosa";1;"Rhodophyta"
"RMAR1516";"Ld";32;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Osmundea pinnatifida";2;"Rhodophyta"
"RMAR1517";"Ld";32;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Heterosiphonia plumosa";1;"Rhodophyta"
"RMAR1518";"Ld";32;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Chondrus crispus";10;"Rhodophyta"
"RMAR1519";"Ld";32;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Lomentaria articulata";30;"Rhodophyta"
"RMAR1520";"Ld";32;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Cryptopleura ramosa";10;"Rhodophyta"
"RMAR1521";"Ld";32;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Callithamnion tetragonum";10;"Rhodophyta"
"RMAR1522";"Ld";32;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Mastocarpus stellatus";30;"Rhodophyta"
"RMAR1523";"Ld";32;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Corallina";10;"Rhodophyta"
"RMAR1524";"Ld";33;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Osmundea pinnatifida";10;"Rhodophyta"
"RMAR1525";"Ld";33;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Corallina";10;"Rhodophyta"
"RMAR1526";"Ld";33;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Callithamnion tetragonum";5;"Rhodophyta"
"RMAR1527";"Ld";33;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Halurus equisetifolius";1;"Rhodophyta"
"RMAR1528";"Ld";33;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Lomentaria articulata";20;"Rhodophyta"
"RMAR1529";"Ld";33;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Gastroclonium ovatum";5;"Rhodophyta"
"RMAR1530";"Ld";33;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Chondrus crispus";10;"Rhodophyta"
"RMAR1531";"Ld";33;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Mastocarpus stellatus";15;"Rhodophyta"
"RMAR1532";"Ld";33;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Cladophora";1;"Chlorophyta"
"RMAR1533";"Ld";33;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Ceramium";1;"Rhodophyta"
"RMAR1534";"Lh";34;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Saccorhiza polyschides";2;"Ochrophyta"
"RMAR1535";"Lh";34;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Delesseria sanguinea";5;"Rhodophyta"
"RMAR1536";"Lh";34;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Dilsea carnosa";1;"Rhodophyta"
"RMAR1537";"Lh";34;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Callophyllis laciniata";1;"Rhodophyta"
"RMAR1538";"Lh";34;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Corallina";1;"Rhodophyta"
"RMAR1539";"Lh";34;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"undetermined Delesseriaceae";1;"Rhodophyta"
"RMAR1540";"Lh";35;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Delesseria sanguinea";3;"Rhodophyta"
"RMAR1541";"Lh";35;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Phycodrys rubens";1;"Rhodophyta"
"RMAR1542";"Lh";35;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Saccorhiza polyschides";7;"Ochrophyta"
"RMAR1543";"Lh";35;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Dilsea carnosa";1;"Rhodophyta"
"RMAR1544";"Lh";35;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Kallymenia reniformis";1;"Rhodophyta"
"RMAR1545";"Lh";35;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Plocamium";3;"Rhodophyta"
"RMAR1546";"Lh";36;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Saccorhiza polyschides";7;"Ochrophyta"
"RMAR1547";"Lh";36;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Delesseria sanguinea";4;"Rhodophyta"
"RMAR1548";"Lh";36;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Plocamium";30;"Rhodophyta"
"RMAR1549";"Lh";36;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Kallymenia reniformis";1;"Rhodophyta"
"RMAR1550";"Lh";36;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Codium";1;"Chlorophyta"
"RMAR1551";"Lh";36;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"undetermined Delesseriaceae";3;"Rhodophyta"
"RMAR1552";"Lh";36;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"undetermined Delesseriaceae";1;"Rhodophyta"
"RMAR1553";"Lh";36;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Cryptopleura ramosa";5;"Rhodophyta"
"RMAR1554";"Lh";36;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Dictyota dichotoma";2;"Ochrophyta"
"RMAR1555";"Lh";36;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Pterothamnion plumula";2;"Rhodophyta"
"RMAR1556";"Lh";36;"PRIMEL";6;"48.72933";"-3.78566";"Baie de Morlaix";"Corallina";1;"Rhodophyta"
"RMAR1392";"Ld";37;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Mastocarpus stellatus";20;"Rhodophyta"
"RMAR1393";"Ld";37;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Chondrus crispus";20;"Rhodophyta"
"RMAR1394";"Ld";37;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Dilsea carnosa";2;"Rhodophyta"
"RMAR1395";"Ld";37;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Calliblepharis jubata";1;"Rhodophyta"
"RMAR1396";"Ld";37;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Apoglossum ruscifolium";1;"Rhodophyta"
"RMAR1397";"Ld";37;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Callithamnion tetragonum";1;"Rhodophyta"
"RMAR1398";"Ld";37;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Lomentaria articulata";3;"Rhodophyta"
"RMAR1399";"Ld";38;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Corallina";1;"Rhodophyta"
"RMAR1400";"Ld";38;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Plocamium";1;"Rhodophyta"
"RMAR1401";"Ld";38;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Palmaria palmata";1;"Rhodophyta"
"RMAR1402";"Ld";38;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Cryptopleura ramosa";1;"Rhodophyta"
"RMAR1403";"Ld";38;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Chondrus crispus";4;"Rhodophyta"
"RMAR1404";"Ld";39;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Plocamium";1;"Rhodophyta"
"RMAR1405";"Ld";39;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Plocamium";1;"Rhodophyta"
"RMAR1406";"Ld";39;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Corallina";1;"Rhodophyta"
"RMAR1407";"Lh";40;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Delesseria sanguinea";5;"Rhodophyta"
"RMAR1408";"Lh";40;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Heterosiphonia plumosa";5;"Rhodophyta"
"RMAR1409";"Lh";40;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Phyllophora crispa";8;"Rhodophyta"
"RMAR1410";"Lh";40;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Plocamium";1;"Rhodophyta"
"RMAR1411";"Lh";40;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Callophyllis laciniata";2;"Rhodophyta"
"RMAR1412";"Lh";40;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"undetermined Delesseriaceae";4;"Rhodophyta"
"RMAR1413";"Lh";40;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Halopteris filicina";1;"Ochrophyta"
"RMAR1414";"Lh";40;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Dictyota dichotoma";8;"Ochrophyta"
"RMAR1415";"Lh";40;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Cryptopleura ramosa";4;"Rhodophyta"
"RMAR1416";"Lh";40;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Cryptopleura ramosa";1;"Rhodophyta"
"RMAR1417";"Lh";41;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Phyllophora crispa";5;"Rhodophyta"
"RMAR1418";"Lh";41;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Rhodymenia holmesii";7;"Rhodophyta"
"RMAR1419";"Lh";41;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Rhodymenia holmesii";8;"Rhodophyta"
"RMAR1420";"Lh";41;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Heterosiphonia plumosa";3;"Rhodophyta"
"RMAR1421";"Lh";41;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Kallymenia reniformis";2;"Rhodophyta"
"RMAR1422";"Lh";41;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Halopteris filicina";1;"Ochrophyta"
"RMAR1423";"Lh";41;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Dictyota dichotoma";1;"Ochrophyta"
"RMAR1424";"Lh";41;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Callophyllis laciniata";1;"Rhodophyta"
"RMAR1425";"Lh";41;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"undetermined Delesseriaceae";1;"Rhodophyta"
"RMAR1426";"Lh";41;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"undetermined Delesseriaceae";1;"Rhodophyta"
"RMAR1427";"Lh";41;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"undetermined Delesseriaceae";1;"Rhodophyta"
"RMAR1428";"Lh";42;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"undetermined Delesseriaceae";5;"Rhodophyta"
"RMAR1429";"Lh";42;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Dilsea carnosa";1;"Rhodophyta"
"RMAR1430";"Lh";42;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Heterosiphonia plumosa";5;"Rhodophyta"
"RMAR1431";"Lh";42;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Plocamium";2;"Rhodophyta"
"RMAR1432";"Lh";42;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Plocamium";4;"Rhodophyta"
"RMAR1433";"Lh";42;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"Phyllophora crispa";6;"Rhodophyta"
"RMAR1434";"Lh";42;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"undetermined Delesseriaceae";2;"Rhodophyta"
"RMAR1435";"Lh";42;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"undetermined Delesseriaceae";2;"Rhodophyta"
"RMAR1436";"Lh";42;"DUONS EST";7;"48.7249";"-3.91978";"Baie de Morlaix";"undetermined Delesseriaceae";1;"Rhodophyta"
"RMAR1437";"Ld";43;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Chondrus crispus";10;"Rhodophyta"
"RMAR1438";"Ld";43;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Chondrus crispus";0;"Rhodophyta"
"RMAR1439";"Ld";43;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Chondrus crispus";0;"Rhodophyta"
"RMAR1440";"Ld";43;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Ulva";1;"Chlorophyta"
"RMAR1441";"Ld";43;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Lomentaria articulata";6;"Rhodophyta"
"RMAR1442";"Ld";43;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Corallina";3;"Rhodophyta"
"RMAR1443";"Ld";43;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Osmundea pinnatifida";1;"Rhodophyta"
"RMAR1444";"Ld";43;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Cryptopleura ramosa";4;"Rhodophyta"
"RMAR1445";"Ld";43;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Callithamnion tetragonum";3;"Rhodophyta"
"RMAR1446";"Ld";43;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Callithamnion tetragonum";1;"Rhodophyta"
"RMAR1447";"Ld";43;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Cryptopleura ramosa";1;"Rhodophyta"
"RMAR1448";"Ld";43;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Polysiphonia elongata";1;"Rhodophyta"
"RMAR1449";"Ld";44;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Laminaria digitata";3;"Ochrophyta"
"RMAR1450";"Ld";44;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Mesophyllum lichenoides";1;"Rhodophyta"
"RMAR1451";"Ld";44;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Palmaria palmata";1;"Rhodophyta"
"RMAR1452";"Ld";44;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Fucus serratus";3;"Ochrophyta"
"RMAR1453";"Ld";44;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Himanthalia elongata";4;"Ochrophyta"
"RMAR1454";"Ld";44;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Mastocarpus stellatus";7;"Rhodophyta"
"RMAR1455";"Ld";44;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Chondrus crispus";3;"Rhodophyta"
"RMAR1456";"Ld";44;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Lomentaria articulata";4;"Rhodophyta"
"RMAR1457";"Ld";44;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Corallina";6;"Rhodophyta"
"RMAR1458";"Ld";44;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Osmundea pinnatifida";1;"Rhodophyta"
"RMAR1459";"Ld";45;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Saccorhiza polyschides";1;"Ochrophyta"
"RMAR1460";"Ld";45;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Corallina";30;"Rhodophyta"
"RMAR1461";"Ld";45;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Plocamium";1;"Rhodophyta"
"RMAR1462";"Ld";45;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Mastocarpus stellatus";1;"Rhodophyta"
"RMAR1463";"Ld";45;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Chondrus crispus";20;"Rhodophyta"
"RMAR1464";"Ld";45;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Lomentaria articulata";4;"Rhodophyta"
"RMAR1465";"Ld";45;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Callithamnion tetragonum";3;"Rhodophyta"
"RMAR1466";"Ld";45;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Cryptopleura ramosa";1;"Rhodophyta"
"RMAR1467";"Lh";46;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Plocamium";5;"Rhodophyta"
"RMAR1468";"Lh";46;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Corallina";20;"Rhodophyta"
"RMAR1469";"Lh";46;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"undetermined Delesseriaceae";30;"Rhodophyta"
"RMAR1470";"Lh";46;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Phyllophora crispa";5;"Rhodophyta"
"RMAR1471";"Lh";46;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Rhodymenia holmesii";5;"Rhodophyta"
"RMAR1472";"Lh";46;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Plocamium";4;"Rhodophyta"
"RMAR1473";"Lh";46;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Cryptopleura ramosa";10;"Rhodophyta"
"RMAR1474";"Lh";46;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Callophyllis laciniata";2;"Rhodophyta"
"RMAR1475";"Lh";46;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Chondrus crispus";4;"Rhodophyta"
"RMAR1476";"Lh";47;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Corallina";5;"Rhodophyta"
"RMAR1477";"Lh";47;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Corallina";5;"Rhodophyta"
"RMAR1478";"Lh";47;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Callophyllis laciniata";3;"Rhodophyta"
"RMAR1479";"Lh";47;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Cryptopleura ramosa";1;"Rhodophyta"
"RMAR1480";"Lh";47;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Heterosiphonia plumosa";3;"Rhodophyta"
"RMAR1481";"Lh";47;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Dictyota dichotoma";2;"Ochrophyta"
"RMAR1482";"Lh";47;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"undetermined Delesseriaceae";20;"Rhodophyta"
"RMAR1483";"Lh";47;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Hypoglossum hypoglossoides";2;"Rhodophyta"
"RMAR1484";"Lh";47;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Phyllophora crispa";7;"Rhodophyta"
"RMAR1485";"Lh";47;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Cryptopleura ramosa";20;"Rhodophyta"
"RMAR1486";"Lh";47;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"undetermined Delesseriaceae";5;"Rhodophyta"
"RMAR1487";"Lh";48;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Sphaerococcus coronopifolius";1;"Rhodophyta"
"RMAR1488";"Lh";48;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Dilsea carnosa";1;"Rhodophyta"
"RMAR1489";"Lh";48;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Rhodymenia holmesii";4;"Rhodophyta"
"RMAR1490";"Lh";48;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Phyllophora crispa";1;"Rhodophyta"
"RMAR1491";"Lh";48;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Kallymenia reniformis";1;"Rhodophyta"
"RMAR1492";"Lh";48;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Callophyllis laciniata";1;"Rhodophyta"
"RMAR1493";"Lh";48;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Cryptopleura ramosa";5;"Rhodophyta"
"RMAR1494";"Lh";48;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Polyneura bonnemaisonii";1;"Rhodophyta"
"RMAR1495";"Lh";48;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"Plocamium";2;"Rhodophyta"
"RMAR1496";"Lh";48;"DUONS OUEST";8;"48.72765";"-3.92643";"Baie de Morlaix";"undetermined Delesseriaceae";3;"Rhodophyta"
"RMAR0335";"Lh";49;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Halopteris filicina";1;"Ochrophyta"
"RMAR0336";"Lh";49;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Sphaerococcus coronopifolius";4;"Rhodophyta"
"RMAR0337";"Lh";49;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Corallina";2;"Rhodophyta"
"RMAR0338";"Lh";49;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Gymnogongrus";4;"Rhodophyta"
"RMAR0339";"Lh";49;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Phyllophora pseudoceranoides";1;"Rhodophyta"
"RMAR0340";"Lh";49;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Phyllophora crispa";23;"Rhodophyta"
"RMAR0341";"Lh";49;"SANTEC_2";9;"48.72603";"-4.02358";"Baie de Morlaix";"Delesseria sanguinea";2;"Rhodophyta"
